ID,Sale Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,Waterfront View,No of Times Visited,Condition of the House,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Zipcode,Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),Plot length,total_area,year_sold,month_sold,date_sold,Ever Renovated,Years Since Renovation
3223039013,567035.0,3,2.0,2064.0,46173.0,2.0,No,0,Excellent,7,2064.0,0,115,98070.0,47.4469,-122.455,1640.0,21780,45.43126676640219,48237.0,2017,7,31,No,0
5561300750,518000.0,4,2.25,2640.0,34870.0,1.0,No,0,Fair,8,1770.0,870,41,98027.0,47.4688,-122.009,2500.0,35580,51.38093031466052,37510.0,2017,7,31,No,0
9407111220,303000.0,2,1.0,1020.0,9200.0,1.0,No,0,Fair,7,1020.0,0,40,98045.0,47.4461,-121.769,1520.0,9600,31.937438845342623,10220.0,2016,5,31,No,0
1332200110,300000.0,4,2.5,2200.0,8065.0,2.0,No,0,Fair,7,2200.0,0,20,98031.0,47.4042,-122.213,2641.0,8535,46.9041575982343,10265.0,2017,7,31,No,0
2207200820,413107.0,3,1.5,1420.0,7520.0,1.0,No,0,Good,7,1420.0,0,62,98007.0,47.601,-122.134,2000.0,7520,37.68288736283355,8940.0,2017,10,31,No,0
3362400615,400000.0,3,1.0,1350.0,3090.0,1.5,No,0,Excellent,6,1350.0,0,104,98103.0,47.682,-122.348,1350.0,3090,36.742346141747674,4440.0,2017,8,31,No,0
3013300017,535000.0,3,1.0,1290.0,6859.0,1.0,No,0,Good,7,1290.0,0,77,98136.0,47.5317,-122.387,1560.0,6369,35.91656999213594,8149.0,2016,4,30,No,0
1982200015,555000.0,4,2.0,1680.0,2600.0,1.0,No,0,Excellent,7,840.0,840,103,98107.0,47.6648,-122.363,1680.0,3340,40.98780306383839,4280.0,2017,9,30,No,0
7140700300,312000.0,3,2.5,2280.0,6386.0,2.0,No,0,Fair,8,2280.0,0,10,98042.0,47.3861,-122.096,2550.0,4835,47.74934554525329,8666.0,2017,11,30,No,0
9363600457,785200.0,3,2.25,1840.0,3500.0,1.5,No,0,Excellent,8,1540.0,300,108,98122.0,47.6063,-122.292,1800.0,3300,42.89522117905443,5340.0,2017,6,30,No,0
1245001220,749000.0,4,2.0,2040.0,11850.0,1.0,No,2,Fair,7,1020.0,1020,59,98033.0,47.6891,-122.208,2040.0,8504,45.16635916254486,13890.0,2017,10,31,No,0
723049333,285000.0,3,1.5,1490.0,10367.0,1.0,No,0,Fair,7,1010.0,480,61,98146.0,47.4973,-122.347,1000.0,8254,38.600518131237564,11857.0,2016,4,30,No,0
7853301220,425000.0,4,2.5,2440.0,5088.0,2.0,No,0,Fair,7,2440.0,0,11,98065.0,47.5406,-121.889,2440.0,5762,49.39635614091387,7528.0,2017,9,30,No,0
8665900336,360000.0,3,2.0,1930.0,15540.0,1.0,No,0,Fair,8,1260.0,670,60,98155.0,47.7675,-122.307,1900.0,12123,43.93176527297759,17470.0,2017,7,31,No,0
1591000015,260000.0,3,1.0,1200.0,6615.0,1.0,No,0,Good,7,1200.0,0,64,98106.0,47.5168,-122.351,1230.0,6615,34.64101615137755,7815.0,2016,5,31,No,0
7972601270,369000.0,3,2.0,1550.0,8509.0,1.0,No,0,Fair,7,1150.0,400,59,98106.0,47.5299,-122.344,1840.0,7620,39.370039370059054,10059.0,2017,5,31,No,0
1221039156,275000.0,4,2.5,2180.0,11132.0,1.0,No,0,Good,8,1620.0,560,40,98023.0,47.3187,-122.367,1950.0,13801,46.69047011971501,13312.0,2017,8,31,No,0
993001332,407000.0,3,2.25,1430.0,1448.0,3.0,No,0,Fair,8,1430.0,0,13,98103.0,47.6916,-122.341,1430.0,1383,37.815340802378074,2878.0,2017,9,30,No,0
7748000025,575000.0,2,1.75,1230.0,5418.0,1.0,No,0,Fair,8,990.0,240,69,98117.0,47.6839,-122.376,1330.0,5074,35.07135583350036,6648.0,2016,4,30,No,0
7871500485,1129575.0,3,1.5,1670.0,3852.0,2.0,No,3,Good,8,1670.0,0,90,98119.0,47.6411,-122.371,2320.0,4572,40.8656334834051,5522.0,2016,4,30,No,0
1370802540,875000.0,2,2.5,2720.0,4913.0,1.0,No,1,Good,8,1700.0,1020,82,98199.0,47.6384,-122.404,2520.0,5303,52.15361924162119,7633.0,2016,1,31,No,0
1839500115,320000.0,4,1.5,2220.0,6811.0,1.0,No,0,Good,7,1270.0,950,57,98056.0,47.5059,-122.193,1800.0,7350,47.11687595755899,9031.0,2017,7,31,No,0
4389201064,810000.0,3,1.5,1520.0,9041.0,1.0,No,0,Good,7,1520.0,0,64,98004.0,47.6158,-122.213,3260.0,10020,38.98717737923585,10561.0,2017,7,31,No,0
1545805820,274000.0,3,1.75,1590.0,7620.0,1.0,No,0,Good,7,1090.0,500,34,98038.0,47.3655,-122.048,1590.0,7620,39.87480407475377,9210.0,2016,4,30,No,0
273800100,239900.0,4,1.75,1480.0,9523.0,1.0,No,0,Fair,7,1120.0,360,59,98030.0,47.3732,-122.217,1590.0,8300,38.47076812334269,11003.0,2017,12,31,No,0
7663700654,450000.0,4,1.5,1860.0,7808.0,1.0,No,0,Fair,7,1080.0,780,65,98125.0,47.7314,-122.3,1530.0,7884,43.12771730569565,9668.0,2017,12,31,No,0
3751606513,263400.0,4,2.0,1360.0,60548.0,1.0,No,0,Fair,6,960.0,400,58,98001.0,47.2718,-122.265,1930.0,28800,36.87817782917155,61908.0,2017,6,30,No,0
399000025,265000.0,3,1.0,1360.0,5967.0,1.0,No,0,Fair,6,1360.0,0,64,98178.0,47.4973,-122.256,1360.0,6052,36.87817782917155,7327.0,2016,4,30,No,0
7130300785,418000.0,4,3.0,2360.0,6250.0,1.0,No,2,Fair,7,1460.0,900,58,98118.0,47.512,-122.249,2500.0,6250,48.579831205964474,8610.0,2017,6,30,No,0
3818700123,390000.0,3,2.0,2360.0,5737.0,2.0,No,0,Fair,8,2360.0,0,15,98028.0,47.7633,-122.262,1600.0,9163,48.579831205964474,8097.0,2017,8,31,No,0
7891600245,430000.0,3,2.0,1860.0,7500.0,1.0,No,0,Fair,7,930.0,930,109,98106.0,47.5662,-122.364,1000.0,5000,43.12771730569565,9360.0,2016,4,30,Yes,66
5556300076,1129575.0,3,2.25,2630.0,9705.0,2.5,No,2,Good,8,2630.0,0,31,98052.0,47.6485,-122.121,2640.0,14284,51.28352561983234,12335.0,2016,4,30,No,0
3421069118,297000.0,2,1.75,1280.0,37373.0,1.0,No,0,Good,7,1280.0,0,22,98022.0,47.2631,-122.019,2180.0,48351,35.77708763999664,38653.0,2017,11,30,No,0
7280300042,650000.0,4,2.25,2330.0,7220.0,2.0,No,1,Fair,8,1600.0,730,30,98177.0,47.7764,-122.386,2220.0,9100,48.27007354458868,9550.0,2016,4,30,No,0
9368700031,195000.0,2,1.0,720.0,18000.0,1.0,No,0,Fair,6,720.0,0,68,98178.0,47.5054,-122.261,1250.0,7925,26.832815729997478,18720.0,2017,5,31,No,0
3223069118,554000.0,3,3.5,3380.0,108900.0,2.0,No,0,Fair,9,2700.0,680,19,98058.0,47.4316,-122.075,2250.0,130680,58.137767414994535,112280.0,2017,6,30,No,0
2522029039,550000.0,3,2.0,3650.0,843309.0,2.0,No,0,Good,7,3650.0,0,27,98070.0,47.3627,-122.496,1870.0,273992,60.41522986797286,846959.0,2017,9,30,No,0
7977200590,700000.0,3,1.75,1640.0,4590.0,1.5,No,0,Excellent,7,1640.0,0,67,98115.0,47.6846,-122.294,1760.0,5100,40.496913462633174,6230.0,2016,2,29,No,0
3124089086,300000.0,4,1.0,1730.0,177657.0,1.5,No,0,Fair,5,1730.0,0,70,98065.0,47.5163,-121.829,1400.0,45175,41.593268686170845,179387.0,2017,10,31,No,0
1568100215,315000.0,2,1.0,1030.0,8576.0,1.5,No,0,Excellent,6,1030.0,0,66,98155.0,47.7352,-122.295,1310.0,8504,32.09361307176243,9606.0,2017,10,31,No,0
5364200649,603000.0,3,1.0,1790.0,5250.0,1.0,No,0,Fair,7,1400.0,390,75,98105.0,47.6627,-122.276,1790.0,5250,42.30839160261236,7040.0,2017,10,31,No,0
2771601730,530000.0,2,1.0,840.0,3400.0,1.0,No,2,Good,7,840.0,0,94,98119.0,47.6403,-122.372,2000.0,4000,28.982753492378876,4240.0,2017,6,30,No,0
7201800300,397500.0,3,1.75,1300.0,8480.0,1.0,No,0,Fair,7,1300.0,0,49,98052.0,47.6991,-122.13,1740.0,7280,36.05551275463989,9780.0,2017,9,30,No,0
7224500300,221000.0,3,1.0,1240.0,5250.0,1.5,No,0,Good,6,1240.0,0,114,98055.0,47.4917,-122.206,1240.0,5250,35.21363372331802,6490.0,2016,3,31,No,0
3876312350,466000.0,4,2.25,2170.0,8050.0,1.0,No,0,Fair,7,1220.0,950,42,98072.0,47.7354,-122.174,1820.0,7700,46.58325879540846,10220.0,2017,12,31,No,0
853000261,197500.0,3,1.0,1330.0,5412.0,2.0,No,0,Excellent,7,1330.0,0,113,98022.0,47.2053,-121.993,1710.0,10825,36.46916505762094,6742.0,2017,6,30,No,0
7165700110,280000.0,3,3.0,1390.0,1080.0,2.0,No,0,Fair,7,1140.0,250,12,98118.0,47.5325,-122.282,1450.0,1461,37.282703764614496,2470.0,2016,5,31,No,0
5708500208,412000.0,2,1.5,1240.0,3873.0,1.0,No,0,Good,6,860.0,380,109,98116.0,47.5752,-122.388,1240.0,4336,35.21363372331802,5113.0,2017,10,31,No,0
5014000215,454000.0,2,1.0,880.0,6731.0,1.0,No,0,Good,7,880.0,0,68,98116.0,47.5694,-122.395,1240.0,6731,29.664793948382652,7611.0,2017,8,31,No,0
2126079014,540000.0,4,2.25,2540.0,228254.0,1.0,No,0,Fair,8,1450.0,1090,28,98019.0,47.719,-121.912,1780.0,59241,50.39841267341661,230794.0,2017,5,31,No,0
5595900090,250000.0,5,1.5,2520.0,5753.0,1.5,No,0,Good,7,1510.0,1010,90,98022.0,47.2058,-121.997,1620.0,6875,50.19960159204453,8273.0,2017,6,30,No,0
1445500100,900000.0,5,2.25,2510.0,35691.0,1.0,No,0,Fair,9,2510.0,0,51,98005.0,47.6435,-122.154,3160.0,35037,50.0999001995014,38201.0,2016,5,31,No,0
4270600025,245000.0,5,1.75,2020.0,7902.0,1.0,No,0,Fair,7,1220.0,800,56,98168.0,47.51,-122.327,2220.0,8819,44.94441010848846,9922.0,2017,5,31,No,0
3546000490,290000.0,3,1.75,2060.0,7251.0,1.0,No,0,Fair,7,1350.0,710,31,98030.0,47.3569,-122.175,1520.0,7582,45.387222871640866,9311.0,2017,10,31,No,0
423049067,160000.0,2,1.0,930.0,7742.0,1.0,No,0,Fair,6,930.0,0,85,98168.0,47.507,-122.302,2240.0,8723,30.495901363953813,8672.0,2016,2,29,No,0
9272201250,1129575.0,2,1.5,2700.0,7225.0,1.5,No,4,Fair,8,1660.0,1040,108,98116.0,47.5892,-122.383,2970.0,5150,51.96152422706632,9925.0,2016,3,31,Yes,8
3226049184,325000.0,2,1.0,1060.0,6050.0,1.0,No,0,Fair,7,940.0,120,79,98125.0,47.7028,-122.321,1540.0,5279,32.55764119219941,7110.0,2016,3,31,No,0
5381000082,185000.0,2,1.0,670.0,6750.0,1.0,No,0,Good,5,670.0,0,71,98188.0,47.4521,-122.283,1700.0,11520,25.88435821108957,7420.0,2016,1,31,No,0
475000750,477000.0,3,2.0,1750.0,4990.0,1.0,No,0,Fair,7,950.0,800,102,98107.0,47.6667,-122.361,1700.0,5000,41.83300132670378,6740.0,2017,9,30,No,0
1900000195,100000.0,2,1.0,930.0,7623.0,1.0,No,0,Okay,6,930.0,0,76,98166.0,47.467,-122.349,1300.0,7641,30.495901363953813,8553.0,2017,6,30,No,0
5162100820,345000.0,4,2.5,2420.0,11481.0,1.0,No,0,Fair,8,1370.0,1050,33,98003.0,47.341,-122.318,2290.0,8985,49.193495504995376,13901.0,2016,5,31,No,0
6113400047,530000.0,4,2.25,2410.0,14985.0,1.0,No,1,Good,7,1950.0,460,53,98166.0,47.4278,-122.343,2510.0,15256,49.09175083453431,17395.0,2016,3,31,No,0
7460000015,203000.0,3,1.0,1150.0,7156.0,1.0,No,0,Good,6,1150.0,0,65,98168.0,47.4864,-122.317,1210.0,7156,33.91164991562634,8306.0,2017,6,30,No,0
7202340820,599000.0,4,2.5,2480.0,5000.0,2.0,No,0,Fair,7,2480.0,0,14,98053.0,47.6811,-122.035,2410.0,5000,49.79959839195493,7480.0,2017,10,31,No,0
5393601690,370000.0,4,1.0,1310.0,6000.0,1.5,No,0,Fair,7,1310.0,0,78,98144.0,47.5822,-122.295,1630.0,6000,36.193922141707716,7310.0,2017,7,31,No,0
7686203275,140000.0,3,1.0,1240.0,8000.0,1.0,No,0,Good,6,1040.0,200,64,98198.0,47.4204,-122.316,1240.0,8000,35.21363372331802,9240.0,2016,2,29,No,0
2490200165,500000.0,3,1.0,1150.0,5100.0,2.0,No,0,Fair,8,1150.0,0,107,98136.0,47.5349,-122.384,1440.0,5100,33.91164991562634,6250.0,2017,6,30,Yes,12
597000195,527200.0,3,1.75,1460.0,4000.0,1.0,No,2,Good,7,730.0,730,89,98144.0,47.5768,-122.307,1360.0,4000,38.2099463490856,5460.0,2016,2,29,No,0
5119010090,549900.0,5,2.75,3060.0,7015.0,1.0,No,0,Excellent,8,1600.0,1460,39,98146.0,47.5052,-122.372,2190.0,7600,55.31726674375732,10075.0,2017,5,31,No,0
1873100490,760000.0,4,2.5,3520.0,8095.0,2.0,No,0,Fair,9,3520.0,0,12,98052.0,47.7065,-122.109,2460.0,4676,59.329587896765304,11615.0,2016,5,31,No,0
3336001911,319000.0,2,1.0,960.0,4400.0,1.0,No,0,Good,7,960.0,0,67,98118.0,47.5269,-122.264,1520.0,5000,30.983866769659336,5360.0,2017,7,31,No,0
1922059445,362300.0,3,2.5,2430.0,15264.0,2.0,No,0,Fair,8,2430.0,0,21,98030.0,47.3805,-122.208,2260.0,10416,49.29503017546495,17694.0,2017,6,30,No,0
7203600750,421000.0,3,2.5,1930.0,4505.0,1.0,No,3,Good,7,1440.0,490,45,98198.0,47.3459,-122.326,1550.0,4505,43.93176527297759,6435.0,2016,4,30,No,0
6021503740,690000.0,3,1.0,1090.0,4000.0,1.5,No,0,Good,7,1090.0,0,73,98117.0,47.6846,-122.386,1520.0,4000,33.015148038438355,5090.0,2016,3,31,No,0
3324069058,640000.0,3,2.5,2790.0,31798.0,1.0,No,0,Excellent,8,1650.0,1140,65,98027.0,47.5241,-122.039,1400.0,14849,52.820450584977024,34588.0,2017,8,31,No,0
7345310100,238000.0,4,1.75,1650.0,6900.0,1.0,No,0,Fair,7,910.0,740,40,98002.0,47.2802,-122.211,1540.0,7645,40.620192023179804,8550.0,2017,12,31,Yes,24
6398000011,789000.0,3,3.0,3740.0,39640.0,2.0,No,2,Fair,10,3740.0,0,27,98070.0,47.4036,-122.462,2930.0,26136,61.155539405682624,43380.0,2017,6,30,No,0
5460600110,1050000.0,6,4.0,5310.0,12741.0,2.0,No,2,Fair,10,3600.0,1710,51,98040.0,47.5696,-122.213,4190.0,12632,72.86974680894672,18051.0,2016,4,30,No,0
9478500590,302500.0,3,2.5,1690.0,4476.0,2.0,No,0,Fair,7,1690.0,0,10,98042.0,47.3663,-122.114,2250.0,4488,41.10960958218893,6166.0,2016,4,30,No,0
8645501091,259950.0,4,1.75,1400.0,7920.0,1.0,No,0,Fair,7,1400.0,0,55,98058.0,47.4658,-122.184,1910.0,7700,37.416573867739416,9320.0,2016,3,31,No,0
8099800590,456000.0,3,1.5,1440.0,28516.0,1.0,No,0,Good,7,1440.0,0,43,98075.0,47.5829,-122.005,2080.0,27049,37.94733192202055,29956.0,2017,6,30,No,0
339600090,369950.0,3,2.5,1360.0,3718.0,2.0,No,0,Fair,7,1360.0,0,31,98052.0,47.6827,-122.097,1090.0,3718,36.87817782917155,5078.0,2017,9,30,No,0
3522029031,363750.0,3,1.75,1726.0,197326.0,2.0,No,0,Good,7,1726.0,0,36,98070.0,47.3484,-122.505,2114.0,99316,41.54515615568198,199052.0,2017,5,31,No,0
725079058,585000.0,3,1.75,2220.0,216493.0,1.0,No,2,Fair,8,2220.0,0,29,98014.0,47.6624,-121.951,2900.0,169884,47.11687595755899,218713.0,2017,8,31,No,0
104530110,268000.0,3,2.5,1850.0,6676.0,2.0,No,0,Fair,7,1850.0,0,32,98023.0,47.3103,-122.36,1700.0,6663,43.01162633521314,8526.0,2017,10,31,No,0
6852700246,1129575.0,5,2.5,2860.0,4000.0,2.0,No,0,Good,8,2160.0,700,108,98102.0,47.6225,-122.318,1340.0,1224,53.47896782848375,6860.0,2017,9,30,No,0
2124700015,345000.0,3,1.0,1120.0,10176.0,1.0,No,0,Fair,6,920.0,200,113,98118.0,47.5235,-122.277,1350.0,7500,33.46640106136302,11296.0,2017,7,31,No,0
8665900291,539000.0,4,2.5,2340.0,19850.0,2.0,No,0,Fair,9,2340.0,0,25,98155.0,47.7672,-122.306,1930.0,15439,48.373546489791295,22190.0,2016,2,29,No,0
8965500820,851000.0,5,3.25,3760.0,9792.0,2.0,No,0,Fair,9,2550.0,1210,34,98006.0,47.5654,-122.115,2960.0,16500,61.318838867023565,13552.0,2017,7,31,No,0
1024000100,900000.0,3,2.5,1920.0,7200.0,2.0,No,2,Fair,10,1780.0,140,21,98116.0,47.5709,-122.408,2080.0,5000,43.81780460041329,9120.0,2016,4,30,No,0
6132600165,850000.0,3,2.5,3230.0,5000.0,2.0,No,2,Excellent,8,2430.0,800,73,98117.0,47.7011,-122.389,1820.0,5000,56.83308895353129,8230.0,2017,7,31,No,0
4040800090,390000.0,3,1.75,1260.0,6500.0,1.0,No,0,Good,7,1260.0,0,52,98008.0,47.6224,-122.116,1500.0,7700,35.4964786985977,7760.0,2017,5,31,No,0
3432500215,345000.0,3,1.75,1540.0,6909.0,1.0,No,0,Good,7,920.0,620,63,98155.0,47.7451,-122.313,1130.0,6908,39.242833740697165,8449.0,2017,6,30,No,0
3630030110,534500.0,3,2.5,1700.0,3150.0,2.0,No,0,Fair,8,1700.0,0,13,98029.0,47.5505,-121.998,1700.0,3600,41.23105625617661,4850.0,2017,6,30,No,0
9297300740,643500.0,6,5.25,3600.0,3960.0,2.0,No,0,Fair,7,2400.0,1200,47,98126.0,47.5656,-122.372,1450.0,4600,60.0,7560.0,2017,11,30,No,0
3592500866,1129575.0,3,2.75,3150.0,5520.0,1.5,No,0,Good,8,2130.0,1020,93,98112.0,47.6345,-122.302,3160.0,6200,56.124860801609124,8670.0,2016,4,30,No,0
5019500215,495000.0,2,1.75,1280.0,4000.0,1.0,No,0,Good,7,730.0,550,89,98116.0,47.5798,-122.383,2250.0,5382,35.77708763999664,5280.0,2016,1,31,No,0
3290800215,535000.0,2,1.0,980.0,4120.0,1.0,No,0,Fair,7,830.0,150,68,98115.0,47.6815,-122.291,1760.0,4120,31.304951684997057,5100.0,2017,7,31,Yes,3
7853230590,435000.0,4,2.5,2190.0,6578.0,2.0,No,0,Fair,7,2190.0,0,14,98065.0,47.5305,-121.847,2190.0,5416,46.79743582719036,8768.0,2017,10,31,No,0
1221000490,305000.0,4,2.0,2470.0,1831.0,2.0,No,0,Fair,7,1970.0,500,9,98166.0,47.4645,-122.337,1310.0,7500,49.699094559156705,4301.0,2017,11,30,No,0
5210200077,799000.0,4,2.5,2590.0,7910.0,2.0,No,0,Fair,9,2590.0,0,17,98115.0,47.6978,-122.284,1700.0,7488,50.89204259999789,10500.0,2017,6,30,No,0
3275880100,700000.0,4,2.5,2580.0,15031.0,2.0,No,0,Fair,9,2580.0,0,19,98052.0,47.6895,-122.094,3030.0,10361,50.79370039680118,17611.0,2017,11,30,No,0
2767704345,467000.0,3,2.25,1270.0,1213.0,2.0,No,0,Fair,8,1040.0,230,13,98107.0,47.6736,-122.375,1410.0,1265,35.63705936241092,2483.0,2017,5,31,No,0
1432701380,263000.0,3,1.0,1250.0,7560.0,1.0,No,0,Fair,6,1250.0,0,59,98058.0,47.4493,-122.173,1270.0,7615,35.35533905932738,8810.0,2016,4,30,No,0
1564000740,760000.0,4,2.5,4660.0,7157.0,2.0,No,0,Fair,9,3020.0,1640,15,98059.0,47.5352,-122.156,3300.0,7047,68.26419266350405,11817.0,2017,8,31,No,0
8141300300,293000.0,4,2.5,2019.0,4435.0,2.0,No,3,Fair,8,2019.0,0,10,98022.0,47.1958,-121.974,1950.0,4800,44.93328387732194,6454.0,2016,2,29,No,0
1388600110,245000.0,3,2.0,1490.0,7929.0,1.0,No,0,Fair,7,1490.0,0,29,98002.0,47.2875,-122.218,1650.0,7929,38.600518131237564,9419.0,2017,8,31,No,0
3523029059,181000.0,2,1.5,1560.0,10807.0,1.0,No,0,Okay,7,1560.0,0,69,98070.0,47.4444,-122.509,1660.0,196591,39.496835316262995,12367.0,2017,7,31,No,0
1061500110,240000.0,3,1.0,1030.0,15264.0,1.0,No,0,Good,7,1030.0,0,56,98056.0,47.5016,-122.168,1430.0,14840,32.09361307176243,16294.0,2016,4,30,No,0
7555210100,880000.0,4,2.75,2560.0,7961.0,1.0,No,2,Good,8,1450.0,1110,43,98033.0,47.6499,-122.199,2500.0,9009,50.59644256269407,10521.0,2017,11,30,No,0
9407150100,285000.0,3,2.0,1460.0,6377.0,1.0,No,0,Fair,7,1460.0,0,23,98038.0,47.3679,-122.02,1600.0,6250,38.2099463490856,7837.0,2017,6,30,No,0
6414100721,407500.0,2,1.0,770.0,6017.0,1.0,No,0,Fair,7,770.0,0,68,98125.0,47.7223,-122.321,1670.0,7500,27.748873851023216,6787.0,2016,4,30,No,0
4307340490,325000.0,4,2.5,1960.0,3543.0,2.0,No,0,Fair,7,1960.0,0,14,98056.0,47.4849,-122.184,2420.0,3646,44.27188724235731,5503.0,2017,8,31,No,0
4022900569,405000.0,3,1.75,1900.0,10454.0,1.0,No,0,Fair,7,1390.0,510,40,98155.0,47.7748,-122.291,2000.0,12000,43.58898943540674,12354.0,2017,10,31,No,0
2114700115,291700.0,3,2.5,1970.0,4120.0,1.5,No,0,Fair,6,1230.0,740,91,98106.0,47.5328,-122.346,1470.0,4080,44.384682042344295,6090.0,2016,4,30,No,0
2320069364,370000.0,3,2.5,2490.0,18525.0,2.0,No,3,Fair,8,2490.0,0,23,98022.0,47.2119,-122.001,1850.0,9516,49.8998997994986,21015.0,2017,10,31,No,0
4331400090,270000.0,3,1.5,1430.0,8960.0,1.0,No,0,Good,6,1430.0,0,65,98166.0,47.4759,-122.349,1560.0,10125,37.815340802378074,10390.0,2017,5,31,No,0
3886902870,800000.0,4,2.5,2680.0,7200.0,1.0,No,0,Fair,8,1380.0,1300,66,98033.0,47.6835,-122.187,1950.0,8520,51.76871642217914,9880.0,2017,5,31,Yes,4
9136102680,626500.0,3,1.75,1610.0,3210.0,1.0,No,0,Excellent,7,910.0,700,90,98103.0,47.6656,-122.335,1420.0,3210,40.124805295477756,4820.0,2017,9,30,No,0
2581900165,1129575.0,4,3.5,4300.0,8406.0,2.0,No,1,Fair,10,3580.0,720,31,98040.0,47.5396,-122.214,2770.0,10006,65.57438524302,12706.0,2017,10,31,No,0
3793501050,399950.0,4,2.5,3200.0,7545.0,2.0,No,0,Fair,7,3200.0,0,15,98038.0,47.3666,-122.03,2840.0,7137,56.568542494923804,10745.0,2017,8,31,No,0
619000100,419000.0,3,1.75,2140.0,15030.0,1.0,No,0,Good,7,1570.0,570,60,98166.0,47.4181,-122.338,2170.0,15030,46.26013402488151,17170.0,2017,7,31,No,0
4178700100,1129575.0,4,2.5,4240.0,43995.0,2.0,No,0,Fair,10,4240.0,0,29,98075.0,47.6008,-122.044,3720.0,59522,65.11528238439882,48235.0,2017,7,31,No,0
3225059223,1129575.0,4,3.5,3410.0,10769.0,2.0,No,0,Fair,10,3410.0,0,10,98004.0,47.6081,-122.198,2650.0,10058,58.39520528262573,14179.0,2017,5,31,No,0
3885805325,710000.0,4,2.75,2090.0,8064.0,2.0,No,0,Excellent,7,2090.0,0,51,98033.0,47.6829,-122.195,1460.0,8400,45.71651780264984,10154.0,2017,7,31,No,0
4151800195,650000.0,3,1.0,1410.0,4840.0,1.0,No,2,Good,6,1230.0,180,76,98033.0,47.6646,-122.204,1410.0,5400,37.54996671103717,6250.0,2016,3,31,No,0
1137300690,369900.0,4,2.5,2820.0,33750.0,2.0,No,0,Good,9,2820.0,0,34,98072.0,47.7387,-122.096,2510.0,36180,53.103672189407014,36570.0,2016,2,29,No,0
203600590,641000.0,4,2.5,2770.0,63118.0,2.0,No,0,Fair,9,2770.0,0,21,98014.0,47.6622,-121.961,2770.0,44224,52.630789467763066,65888.0,2017,6,30,No,0
7745500015,403000.0,3,1.0,1400.0,6879.0,1.0,No,0,Fair,7,1400.0,0,67,98155.0,47.7508,-122.286,1950.0,7400,37.416573867739416,8279.0,2016,3,31,No,0
1370802600,1020000.0,3,3.25,3620.0,4000.0,2.0,No,0,Fair,10,2730.0,890,13,98199.0,47.6393,-122.403,1910.0,5000,60.166435825965294,7620.0,2017,7,31,No,0
5452800645,865000.0,4,2.5,2260.0,13600.0,1.0,No,0,Good,8,1770.0,490,44,98040.0,47.5436,-122.233,2630.0,13995,47.53945729601885,15860.0,2017,9,30,No,0
1324049015,1129575.0,4,2.5,3440.0,23954.0,1.5,Yes,3,Excellent,10,2260.0,1180,87,98040.0,47.5636,-122.231,4230.0,18723,58.65151319446072,27394.0,2017,11,30,No,0
7645900165,810000.0,4,1.0,2150.0,3588.0,2.0,No,3,Good,8,1850.0,300,92,98126.0,47.5767,-122.378,1950.0,3588,46.36809247747852,5738.0,2017,10,31,No,0
6798100652,316750.0,3,2.5,1256.0,1154.0,3.0,No,0,Fair,7,1256.0,0,13,98125.0,47.7146,-122.311,1309.0,1232,35.4400902933387,2410.0,2017,7,31,No,0
1023079147,652500.0,4,2.25,2220.0,130244.0,2.0,No,0,Fair,8,2220.0,0,29,98027.0,47.4989,-121.9,2680.0,130680,47.11687595755899,132464.0,2017,8,31,No,0
7972601250,360000.0,6,2.75,2850.0,15240.0,1.0,No,0,Fair,7,1850.0,1000,56,98106.0,47.5288,-122.345,2090.0,7620,53.38539126015655,18090.0,2016,2,29,No,0
421000215,208000.0,2,1.0,700.0,5100.0,1.0,No,0,Good,5,700.0,0,65,98056.0,47.4957,-122.168,970.0,5811,26.457513110645905,5800.0,2016,4,30,No,0
4054520100,898000.0,4,2.5,3700.0,63991.0,2.0,No,0,Fair,10,3700.0,0,26,98077.0,47.7319,-122.051,3210.0,47215,60.8276253029822,67691.0,2016,2,29,No,0
3579700015,295000.0,4,1.75,1400.0,11934.0,1.0,No,0,Fair,7,1050.0,350,57,98028.0,47.7346,-122.244,2080.0,10400,37.416573867739416,13334.0,2016,2,29,No,0
9310300215,652500.0,4,1.75,3130.0,18253.0,2.0,No,0,Fair,7,3130.0,0,40,98133.0,47.7402,-122.348,1850.0,12220,55.94640292279746,21383.0,2016,5,31,No,0
3905081800,560000.0,4,3.0,2170.0,5764.0,2.0,No,0,Fair,8,2170.0,0,26,98029.0,47.5673,-121.999,2010.0,5681,46.58325879540846,7934.0,2017,7,31,No,0
7236100025,280000.0,3,1.0,1020.0,8400.0,1.0,No,0,Good,7,1020.0,0,61,98056.0,47.4905,-122.18,1690.0,8030,31.937438845342623,9420.0,2016,5,31,No,0
2023049206,289950.0,3,2.5,1760.0,8584.0,1.5,No,0,Excellent,7,1760.0,0,81,98148.0,47.4612,-122.325,2160.0,8584,41.95235392680606,10344.0,2017,6,30,No,0
3223059015,397500.0,3,2.5,1860.0,44093.0,1.0,No,0,Fair,7,1860.0,0,40,98055.0,47.4381,-122.188,1900.0,6130,43.12771730569565,45953.0,2016,4,30,No,0
